TIMESTAMP,u,v,w,t
1/30/2013 15:32,8.14,-6.23,0.04,14.64
1/30/2013 15:32,7.91,-7.22,-0.42,14.71
1/30/2013 15:32,7.53,-7.09,-0.66,14.65
1/30/2013 15:32,7.68,-6.9,-0.68,14.65
1/30/2013 15:32,7.52,-6.02,0.5,14.62
1/30/2013 15:32,7.78,-5.99,-0.27,14.41
1/30/2013 15:32,8.22,-6.18,-0.16,14.47
1/30/2013 15:32,8.5,-6.43,0.1,14.52
1/30/2013 15:32,8.88,-5.8,-0.32,14.5
1/30/2013 15:32,7.57,-5.94,-0.07,14.56
1/30/2013 15:32,7.36,-6.33,-0.41,14.59
1/30/2013 15:32,7.13,-5.91,-0.01,14.63
1/30/2013 15:32,6.89,-5.57,0.09,14.54
1/30/2013 15:32,6.76,-5.65,-0.64,14.6
1/30/2013 15:32,6.65,-5.92,-1.21,14.6
1/30/2013 15:32,6.54,-5.7,-1.22,14.65
1/30/2013 15:33,5.8,-5.13,-1.12,14.56
1/30/2013 15:33,5.46,-5.9,-0.53,14.66
1/30/2013 15:33,5.09,-5.41,-0.17,14.88
1/30/2013 15:33,5.25,-5.27,-0.4,14.84
1/30/2013 15:33,5.74,-5.25,-0.5,14.81
1/30/2013 15:33,5.15,-5.29,-1.21,15.23
1/30/2013 15:33,5.23,-4.89,-0.47,15.14
1/30/2013 15:33,5.44,-4.34,0,15.14
1/30/2013 15:33,5.07,-5.39,-0.48,15.21
1/30/2013 15:33,4.75,-4.24,0.28,15.09
1/30/2013 15:33,4.52,-4.38,-0.09,15
1/30/2013 15:33,4.34,-4.72,-0.07,15.17
1/30/2013 15:33,5.41,-4.42,0.01,15.09
1/30/2013 15:33,5.33,-4.72,-0.07,14.97
1/30/2013 15:33,4.42,-4.71,-0.56,15.51
1/30/2013 15:33,4.24,-4.72,0.34,14.88
1/30/2013 15:33,4.78,-4.95,-0.02,14.97
1/30/2013 15:33,4.34,-4.99,-0.62,15.56
1/30/2013 15:33,5.55,-5.07,-0.36,15.27
1/30/2013 15:33,4.82,-4.85,-0.86,15.27
1/30/2013 15:33,5.77,-5.39,-0.28,15.14
1/30/2013 15:33,5.79,-6.09,0.11,15.63
1/30/2013 15:33,6.37,-6.1,0.54,15.78
1/30/2013 15:33,5.09,-6.27,-0.91,15.85
1/30/2013 15:33,4.25,-4.47,-0.56,16.02
1/30/2013 15:33,4.2,-4.81,0.13,15.83
1/30/2013 15:33,4.37,-5.1,0.66,15.63
1/30/2013 15:33,4.1,-6.05,0.25,15.06
1/30/2013 15:33,5.19,-5.89,-0.07,14.96
1/30/2013 15:33,4.47,-6.07,-0.02,15.1
1/30/2013 15:33,5.99,-6.21,-0.01,15.18
1/30/2013 15:33,6.99,-5.98,-0.2,14.81
1/30/2013 15:33,7.17,-7.09,-0.53,15.32
1/30/2013 15:33,6.58,-5.86,0.24,15.21
1/30/2013 15:33,7.24,-7.48,-0.97,14.93
1/30/2013 15:33,5.48,-7.69,-0.89,15.78
1/30/2013 15:33,4.83,-7.57,0.25,15.81
1/30/2013 15:33,5.7,-5.74,0.65,15.25
1/30/2013 15:33,6.79,-8.79,-0.23,14.87
1/30/2013 15:33,7.17,-9.18,-0.09,14.71
1/30/2013 15:33,7.51,-7.5,-1.41,14.6
1/30/2013 15:33,6.45,-6.11,-2.38,14.42
1/30/2013 15:33,4.97,-4.86,-1.74,14.37
1/30/2013 15:33,4.01,-4.37,-0.86,14.37
1/30/2013 15:33,4.39,-5.05,0.11,14.6
1/30/2013 15:33,5.15,-5.44,-0.68,14.58
1/30/2013 15:33,5.21,-5.53,0.38,14.72
1/30/2013 15:33,4.87,-4.93,-0.58,14.68
1/30/2013 15:33,5.31,-5.03,0,14.93
1/30/2013 15:33,5.59,-4.63,0.3,14.89
1/30/2013 15:33,5.08,-5.72,-0.62,15.01
1/30/2013 15:33,5.67,-6.51,-0.74,15.17
1/30/2013 15:33,6.82,-7.75,-0.74,15.53
1/30/2013 15:33,6.25,-8.31,0.36,15.52
1/30/2013 15:33,5.46,-8.43,-0.55,14.92
1/30/2013 15:33,5.13,-8.32,-1.3,14.97
1/30/2013 15:33,4.17,-7.8,-0.04,15.29
1/30/2013 15:33,6.24,-6.35,-0.48,15.47
1/30/2013 15:33,7.51,-4.29,-0.38,15.57
1/30/2013 15:33,6.14,-4.27,0.18,15.28
1/30/2013 15:34,5.02,-4.08,1.21,15.28
1/30/2013 15:34,4.18,-3.43,0.42,15.39
1/30/2013 15:34,5.36,-3.29,0.36,15.44
1/30/2013 15:34,5.78,-4.39,-0.21,15.27
1/30/2013 15:34,5.51,-3,-0.23,15.32
1/30/2013 15:34,4.68,-3.17,-0.02,15.55
1/30/2013 15:34,5.01,-3.07,0.16,15.72
1/30/2013 15:34,5.1,-2.79,0.43,15.45
1/30/2013 15:34,4.04,-3.93,0.56,15.14
1/30/2013 15:34,4.47,-3.64,0.34,14.93
1/30/2013 15:34,5.05,-2.64,0.01,14.64
1/30/2013 15:34,4.56,-2.56,0.29,14.84
1/30/2013 15:34,3.75,-3.63,0.06,14.76
1/30/2013 15:34,3.43,-4.62,0.03,15.21
1/30/2013 15:34,3.8,-5.14,0.18,15.3
1/30/2013 15:34,4.09,-6.15,-0.41,15.08
1/30/2013 15:34,4.42,-3.76,0.18,15.1
1/30/2013 15:34,4.87,-3.05,0.1,15.03
1/30/2013 15:34,4.45,-3.87,0.04,15.32
1/30/2013 15:34,4.76,-4.38,-0.14,15.35
1/30/2013 15:34,3.95,-3.72,0.15,15.51
1/30/2013 15:34,5.63,-2.99,0.05,15.31
1/30/2013 15:34,6.6,-2.65,-0.1,15.62
1/30/2013 15:34,6.4,-2.97,0.1,15.59
1/30/2013 15:34,6.75,-3.73,0.06,15.17
1/30/2013 15:34,6.68,-3.09,0.5,14.9
1/30/2013 15:34,6.33,-2.92,0.39,14.93
1/30/2013 15:34,8.27,-3.66,0.73,14.91
1/30/2013 15:34,9.54,-4.25,0.73,14.79
1/30/2013 15:34,8.55,-3.25,-0.17,14.6
1/30/2013 15:34,8.81,-3.93,-0.59,14.4
1/30/2013 15:34,8.87,-3.23,0.51,14.59
1/30/2013 15:34,9.5,-3.54,0.4,14.38
1/30/2013 15:34,8.97,-2.72,0.2,14.6
1/30/2013 15:34,8.49,-2.4,0.31,14.9
1/30/2013 15:34,9.89,-4.54,0.52,14.86
1/30/2013 15:34,8.44,-4.67,-0.5,14.8
1/30/2013 15:34,5.6,-4.7,1.33,15.43
1/30/2013 15:34,4.32,-5.56,0.55,15.72
1/30/2013 15:34,4.89,-5.07,0.34,15.6
1/30/2013 15:34,4.85,-6.08,0.94,15.79
1/30/2013 15:34,3.95,-6.36,0.38,15.28
1/30/2013 15:34,4.46,-6.33,-1.22,14.58
1/30/2013 15:34,5.2,-6.37,-0.21,14.43
1/30/2013 15:34,5.15,-5.14,0.86,14.79
1/30/2013 15:34,5.69,-6.77,-0.08,14.86
1/30/2013 15:34,6.93,-7.45,-0.62,14.83
1/30/2013 15:34,6.8,-7.01,0.21,15.12
1/30/2013 15:34,6.55,-7.6,0.54,14.66
1/30/2013 15:34,6.61,-8.55,0.4,14.48
1/30/2013 15:34,6.8,-8.41,0.41,14.68
1/30/2013 15:34,7.25,-6.97,0.11,14.86
1/30/2013 15:34,7.39,-4.74,-1.35,14.32
1/30/2013 15:34,4.46,-5.72,1.54,15.17
1/30/2013 15:34,5.91,-7.14,0.8,15.07
1/30/2013 15:34,6.67,-4.98,0.92,15.31
1/30/2013 15:34,7.57,-5.98,-0.96,14.82
1/30/2013 15:34,9.15,-5.15,0.04,15.24
1/30/2013 15:34,8.86,-5.79,-0.32,14.5
1/30/2013 15:34,8,-5.12,-0.23,14.41
1/30/2013 15:35,6.74,-5.24,-0.97,14.49
1/30/2013 15:35,8.59,-4.79,-1.89,14.22
1/30/2013 15:35,6.91,-4.55,0.19,14.31
1/30/2013 15:35,6.67,-5.35,-0.5,14.33
1/30/2013 15:35,7.01,-5.85,-0.26,14.4
1/30/2013 15:35,8.17,-5.54,-0.96,14.33
1/30/2013 15:35,8.18,-4.2,0.03,14.49
1/30/2013 15:35,9.19,-5.21,-0.75,14.73
1/30/2013 15:35,7.78,-5.45,-0.85,14.68
1/30/2013 15:35,6.63,-4.97,-0.89,14.56
1/30/2013 15:35,6.61,-5.08,-0.7,14.65
1/30/2013 15:35,5.09,-4.31,-0.2,14.75
1/30/2013 15:35,5.48,-4.27,0.68,14.69
1/30/2013 15:35,7.16,-4.27,0.1,14.78
1/30/2013 15:35,7.61,-4.66,-0.25,14.63
1/30/2013 15:35,7.91,-4.67,0.6,14.7
1/30/2013 15:35,9.09,-4.61,-0.31,14.71
1/30/2013 15:35,7.26,-5.03,0.67,14.81
1/30/2013 15:35,5.86,-6.21,0.8,14.9
1/30/2013 15:35,5.31,-4.25,0.83,14.88
1/30/2013 15:35,4.79,-5.09,1.24,14.8
1/30/2013 15:35,6.35,-4.69,-0.3,14.66
1/30/2013 15:35,5.81,-5.13,0.03,14.5
1/30/2013 15:35,6.75,-4.66,-0.84,14.3
1/30/2013 15:35,5.67,-4.95,-0.1,14.27
1/30/2013 15:35,5.1,-5.16,0.56,14.4
1/30/2013 15:35,5.29,-4.48,-0.26,14.41
1/30/2013 15:35,7.17,-4.49,-0.4,14.55
1/30/2013 15:35,8.81,-4.84,-0.4,14.52
1/30/2013 15:35,6.87,-5.01,0.4,14.79
1/30/2013 15:35,5.22,-4.62,1.15,14.84
1/30/2013 15:35,4.63,-4.35,1.06,15.05
1/30/2013 15:35,5.29,-4.62,1.01,15.15
1/30/2013 15:35,6.9,-4.63,-0.01,14.81
1/30/2013 15:35,9.03,-4.51,0.81,15.08
1/30/2013 15:35,10.58,-4.5,1.35,14.83
1/30/2013 15:35,9.66,-5.22,0.59,15.01
1/30/2013 15:35,8.59,-5.76,-0.57,14.94
1/30/2013 15:35,7.87,-4.75,-0.39,14.27
1/30/2013 15:35,8.05,-5.14,-0.2,14.28
1/30/2013 15:35,7.99,-5.51,-0.29,14.4
1/30/2013 15:35,7.35,-4.38,0.5,14.48
1/30/2013 15:35,7.35,-5.32,0.5,14.58
1/30/2013 15:35,7.3,-5.04,0.23,14.38
1/30/2013 15:35,6.43,-5.28,0.28,14.3
1/30/2013 15:35,7.44,-4.51,0.47,14.65
1/30/2013 15:35,9.36,-3.97,-0.76,14.42
1/30/2013 15:35,7.87,-4.05,0.8,14.86
1/30/2013 15:35,6.09,-4.2,1.54,14.91
1/30/2013 15:35,8.11,-6.36,0.17,14.48
1/30/2013 15:35,8.49,-6.62,-0.69,14.24
1/30/2013 15:35,7.36,-6.61,0,14.22
1/30/2013 15:35,9.74,-6.89,-0.44,14.41
1/30/2013 15:35,8.69,-6.65,-0.76,14.27
1/30/2013 15:35,7.13,-6.85,0.35,14.4
1/30/2013 15:35,7.9,-6.73,0.23,14.5
1/30/2013 15:35,8.4,-6.09,-0.65,14.43
1/30/2013 15:35,8.55,-5.41,-0.03,14.53
1/30/2013 15:35,8.75,-5.78,0.14,14.68
1/30/2013 15:35,8.15,-5.88,-0.25,14.77
1/30/2013 15:36,8.26,-4.39,1.14,15.03
1/30/2013 15:36,8.69,-4.81,1.47,14.87
1/30/2013 15:36,10.66,-5.2,-0.31,14.76
1/30/2013 15:36,10.56,-4.97,0.35,14.43
1/30/2013 15:36,11,-4.2,0.04,14.38
1/30/2013 15:36,10.85,-4.74,0.08,14.16
1/30/2013 15:36,10.41,-3.72,0.03,14.09
1/30/2013 15:36,9.76,-3.21,-0.47,14.1
1/30/2013 15:36,9.48,-3.25,-0.39,14.11
1/30/2013 15:36,9.01,-3.7,0.39,14.4
1/30/2013 15:36,9.02,-3.01,-0.26,14.2
1/30/2013 15:36,10.18,-3.6,-0.14,14.41
1/30/2013 15:36,9.34,-2.65,0.14,14.35
1/30/2013 15:36,10.09,-2.94,0.42,14.48
1/30/2013 15:36,9.55,-3.78,-0.71,14.41
1/30/2013 15:36,9.74,-3.2,0.03,14.36
1/30/2013 15:36,9.82,-2.83,-0.68,14.37
1/30/2013 15:36,9.61,-2.18,-0.59,14.37
1/30/2013 15:36,8.85,-2.19,-0.53,14.39
1/30/2013 15:36,8.31,-3.02,-0.45,14.49
1/30/2013 15:36,8.03,-3.43,-0.62,14.69
1/30/2013 15:36,8.21,-3.65,-0.3,14.73
1/30/2013 15:36,9.25,-3.84,-0.71,14.68
1/30/2013 15:36,8.2,-3.39,-0.52,14.71
1/30/2013 15:36,7.61,-3.87,0.17,14.79
1/30/2013 15:36,6.88,-3.68,-0.14,14.83
1/30/2013 15:36,7.2,-2.85,0.22,14.94
1/30/2013 15:36,7.55,-2.4,0.13,14.92
1/30/2013 15:36,8.05,-3.32,0.35,14.71
1/30/2013 15:36,8.45,-2.84,-0.51,14.24
1/30/2013 15:36,9.64,-4.45,-0.33,14.44
1/30/2013 15:36,9.93,-4.94,-0.86,14.47
1/30/2013 15:36,8.59,-3.74,-0.52,14.45
1/30/2013 15:36,6.6,-3.83,-0.12,14.47
1/30/2013 15:36,5.67,-4.53,0.5,14.57
1/30/2013 15:36,7.88,-3.99,0.08,14.5
1/30/2013 15:36,8.93,-3.31,-0.34,14.44
1/30/2013 15:36,9.11,-4.17,-1.58,14.46
1/30/2013 15:36,8.99,-3.47,-0.96,14.63
1/30/2013 15:36,7.11,-3.78,-0.08,14.73
1/30/2013 15:36,6.7,-3.24,-0.27,14.66
1/30/2013 15:36,5.88,-3.06,0.28,14.77
1/30/2013 15:36,7.91,-3.27,0.12,14.64
1/30/2013 15:36,7.95,-3.89,-0.04,14.5
1/30/2013 15:36,7.99,-4.23,-0.01,14.69
1/30/2013 15:36,9.12,-4.38,0.25,14.71
1/30/2013 15:36,9.26,-4.08,-0.71,14.6
1/30/2013 15:36,8.1,-4.67,-0.41,14.7
1/30/2013 15:36,7.09,-4.83,0.13,14.9
1/30/2013 15:36,7.81,-4.84,-0.11,14.74
1/30/2013 15:36,9.37,-4.27,-0.25,14.35
1/30/2013 15:36,9.67,-3.99,0.27,14.6
1/30/2013 15:36,9.67,-3.97,-0.5,14.47
1/30/2013 15:36,9.29,-4.18,-0.85,14.51
1/30/2013 15:36,9.19,-4.65,-0.76,14.48
1/30/2013 15:36,7.73,-4.9,-0.72,14.49
1/30/2013 15:36,6.67,-4.35,0.38,14.46
1/30/2013 15:36,7,-3.09,-0.49,14.54
1/30/2013 15:36,7.9,-4.29,0.41,14.72
1/30/2013 15:36,8.01,-5.01,-0.93,14.62
1/30/2013 15:37,7.48,-3.69,-1.26,14.55
1/30/2013 15:37,7.35,-3.31,1.13,14.7
1/30/2013 15:37,8.87,-4.75,0.91,14.56
1/30/2013 15:37,8.58,-6.23,-0.88,14.48
1/30/2013 15:37,8.95,-5.88,-1.38,14.25
1/30/2013 15:37,8.57,-5.24,-1.95,14.33
1/30/2013 15:37,8.2,-4.51,-1.18,14.45
1/30/2013 15:37,8.98,-4.67,-0.05,14.63
1/30/2013 15:37,8.62,-5.67,-0.09,14.6
1/30/2013 15:37,8.25,-4.64,0.61,14.82
1/30/2013 15:37,8.18,-4.54,-1.19,14.49
1/30/2013 15:37,7.42,-4.41,-1.32,14.6
1/30/2013 15:37,6.75,-4.27,-0.4,14.63
1/30/2013 15:37,6.33,-5.45,-0.54,14.64
1/30/2013 15:37,5.75,-4.13,1.52,14.74
1/30/2013 15:37,5.11,-4.78,-0.36,14.65
1/30/2013 15:37,4.61,-4.16,0.26,14.69
1/30/2013 15:37,4.99,-3,0.56,14.79
1/30/2013 15:37,5.91,-3.26,0.33,15.12
1/30/2013 15:37,4.5,-3.11,0.8,15.22
1/30/2013 15:37,5.01,-2.88,0.5,15.49
1/30/2013 15:37,4.13,-3.17,-0.11,15.26
1/30/2013 15:37,4.16,-2.45,1.62,15.34
1/30/2013 15:37,3.98,-2.25,1.3,15.33
1/30/2013 15:37,4.03,-2.49,0.9,15.27
1/30/2013 15:37,3.86,-2.62,0.78,15.07
1/30/2013 15:37,4.61,-3.14,-0.03,14.61
1/30/2013 15:37,6.12,-3,-0.18,14.28
1/30/2013 15:37,5.68,-3.46,0.33,14.42
1/30/2013 15:37,5.59,-3.79,0.24,14.51
1/30/2013 15:37,4.91,-4.06,-0.11,14.42
1/30/2013 15:37,5.65,-4.26,-0.53,14.33
1/30/2013 15:37,5.09,-4.05,-0.28,14.39
1/30/2013 15:37,4.83,-3.28,0.48,14.37
1/30/2013 15:37,5.1,-2.35,0.55,14.83
1/30/2013 15:37,5.21,-2.69,0.55,15.09
1/30/2013 15:37,4.23,-2.94,0.44,14.75
1/30/2013 15:37,3.94,-3.07,0.53,14.9
1/30/2013 15:37,4.36,-2.98,0.46,14.89
1/30/2013 15:37,4.94,-2.83,0.28,14.81
1/30/2013 15:37,5.21,-3.34,0.14,14.95
1/30/2013 15:37,4.34,-2.68,0.38,15.05
1/30/2013 15:37,5.44,-1.02,1.62,15.11
1/30/2013 15:37,4.76,-1.71,1.05,15.22
1/30/2013 15:37,5.49,-2.08,0.03,14.66
1/30/2013 15:37,5.83,-1.82,-0.36,14.5
1/30/2013 15:37,5.96,-2.71,-0.09,15
1/30/2013 15:37,5.77,-2.93,-0.29,14.53
1/30/2013 15:37,5.87,-2.97,-0.94,14.35
1/30/2013 15:37,5,-2.55,0.08,14.35
1/30/2013 15:37,5.25,-2.64,-0.17,14.43
1/30/2013 15:37,4.62,-2.78,-0.99,14.46
1/30/2013 15:37,4.93,-2.84,-0.17,14.52
1/30/2013 15:37,4.65,-3.05,-0.33,14.67
1/30/2013 15:37,3.52,-3.65,-0.01,15.71
1/30/2013 15:37,3.57,-4.07,0.04,15.05
1/30/2013 15:37,2.78,-3.05,0.37,15.13
1/30/2013 15:37,3.07,-2.21,0.59,14.83
1/30/2013 15:37,2.98,-2.45,0.26,14.88
1/30/2013 15:37,3.24,-2.71,0.4,15.01
1/30/2013 15:38,3.55,-2.21,0.48,15.14
1/30/2013 15:38,3.69,-2.47,0.44,15.45
1/30/2013 15:38,4.46,-4.17,-0.3,14.75
1/30/2013 15:38,4.18,-5.04,-0.9,14.6
1/30/2013 15:38,3.14,-5.15,-0.95,14.6
1/30/2013 15:38,3.91,-3.99,0.09,14.68
1/30/2013 15:38,3.54,-3.36,0.61,14.8
1/30/2013 15:38,3.28,-2.9,0.43,14.95
1/30/2013 15:38,3.14,-2.92,0.5,15
1/30/2013 15:38,3.49,-3.12,0.52,15.06
1/30/2013 15:38,3.66,-3.06,0.35,15.17
1/30/2013 15:38,3.78,-2.89,0.35,15.07
1/30/2013 15:38,3.91,-2.96,0.31,15.02
1/30/2013 15:38,3.47,-3.47,0.49,15.48
1/30/2013 15:38,3.27,-2.57,0.62,15.52
1/30/2013 15:38,3.4,-3.3,0.42,15.53
1/30/2013 15:38,3.35,-2.97,0.43,15.41
1/30/2013 15:38,4.12,-2.88,-0.09,14.91
1/30/2013 15:38,3.64,-2.6,0.33,15.16
1/30/2013 15:38,3.27,-2.99,0.54,15.26
1/30/2013 15:38,4,-2.86,0.32,14.78
1/30/2013 15:38,4.67,-2.54,-0.03,14.75
1/30/2013 15:38,4.46,-2.7,-0.01,14.69
1/30/2013 15:38,4.68,-2.46,-0.02,14.7
1/30/2013 15:38,4.7,-2.43,0.07,14.77
1/30/2013 15:38,3.89,-3.28,0.15,15.61
1/30/2013 15:38,3.5,-3.86,0.33,15.02
1/30/2013 15:38,3.09,-3.22,0.18,14.94
1/30/2013 15:38,3.78,-3.54,0.4,14.92
1/30/2013 15:38,3.96,-3.41,-0.01,14.66
1/30/2013 15:38,4.45,-3.27,0.12,14.82
1/30/2013 15:38,4.48,-3.39,0.27,15.01
1/30/2013 15:38,4.85,-2.64,0.15,15
1/30/2013 15:38,3.6,-2.97,0.28,15.03
1/30/2013 15:38,4.63,-4.06,0.24,15.28
1/30/2013 15:38,6.46,-3.88,0.46,15.42
1/30/2013 15:38,5.98,-6.92,0.68,15.07
1/30/2013 15:38,4.34,-8.96,0.74,14.97
1/30/2013 15:38,3.88,-6.19,2.12,15.51
1/30/2013 15:38,4.72,-7.87,0.77,14.78
1/30/2013 15:38,6.09,-6.85,0.12,14.77
1/30/2013 15:38,5.9,-7.19,0.59,14.96
1/30/2013 15:38,5.76,-6.03,-0.17,15.16
1/30/2013 15:38,5.54,-5.28,-0.01,15.39
1/30/2013 15:38,5.56,-4.57,0.04,15.45
1/30/2013 15:38,5.74,-4.7,0.07,15.55
1/30/2013 15:38,4.53,-3.79,1.71,15.88
1/30/2013 15:38,4.68,-3.54,0.93,15.7
1/30/2013 15:38,4.33,-2.84,1.18,15.75
1/30/2013 15:38,4.14,-1.08,1.41,16.15
1/30/2013 15:38,4.12,-0.78,0.56,16.14
1/30/2013 15:38,3.96,-0.66,0.57,16.27
1/30/2013 15:38,4.23,-0.98,0.36,15.65
1/30/2013 15:38,3.92,-1.49,0.13,15.85
1/30/2013 15:38,3.37,-1.79,0.26,15.74
1/30/2013 15:38,3.17,-1.99,0.72,16.15
1/30/2013 15:38,3.29,-1.95,0.09,15.31
1/30/2013 15:38,4.17,-2.02,0,15.3
1/30/2013 15:38,4.38,-1.67,0.66,15.65
1/30/2013 15:38,4.52,-2.05,0.07,15.48
1/30/2013 15:39,5.2,-2.4,0.25,15.42
1/30/2013 15:39,5.06,-2.31,-0.08,15.5
1/30/2013 15:39,5.34,-2.28,-0.53,15.37
1/30/2013 15:39,4.85,-1.86,-0.19,15.22
1/30/2013 15:39,5.37,-1.5,0.04,15.25
1/30/2013 15:39,6.12,-1.92,0.69,15.78
1/30/2013 15:39,7.94,-2.09,-0.37,14.8
1/30/2013 15:39,7.95,-1.83,-0.75,14.52
1/30/2013 15:39,7.72,-0.36,0.26,15.37
1/30/2013 15:39,7.42,-2.5,-0.42,14.35
1/30/2013 15:39,7.45,-1.91,-0.11,14.7
1/30/2013 15:39,6.57,-1.59,0.63,14.49
1/30/2013 15:39,7.48,-3.02,0.45,14.83
1/30/2013 15:39,8.92,-3.94,0.32,14.69
1/30/2013 15:39,9.13,-3.05,0.77,14.82
1/30/2013 15:39,8.83,-5,-0.94,15.05
1/30/2013 15:39,6.82,-4.86,-1.48,14.87
1/30/2013 15:39,5.93,-4.79,-0.75,14.78
1/30/2013 15:39,6.18,-4.76,-0.33,14.99
1/30/2013 15:39,5.93,-3.71,0.02,14.89
1/30/2013 15:39,5.44,-4.13,0.29,14.92
1/30/2013 15:39,4.93,-3.69,-0.18,14.99
1/30/2013 15:39,5.8,-3.67,-0.03,14.84
1/30/2013 15:39,6.04,-3.26,0.08,14.81
1/30/2013 15:39,5,-3.63,0.4,14.87
1/30/2013 15:39,5.09,-4.62,-0.4,14.57
1/30/2013 15:39,5.67,-4.68,-0.15,15
1/30/2013 15:39,6.4,-3.41,0.16,15.33
1/30/2013 15:39,7.83,-3.11,0.45,15.19
1/30/2013 15:39,7.26,-2.99,-0.14,14.91
1/30/2013 15:39,6.81,-3.97,-0.71,14.71
1/30/2013 15:39,6.32,-1.75,0.5,14.96
1/30/2013 15:39,6.23,-3.13,0.42,15.42
1/30/2013 15:39,8.19,-2.43,0.4,14.93
1/30/2013 15:39,8.47,-3.45,0.77,15.13
1/30/2013 15:39,8.04,-5,-0.65,14.87
1/30/2013 15:39,8.23,-5.95,-0.14,14.67
1/30/2013 15:39,7.97,-4.63,0.78,14.97
1/30/2013 15:39,7.41,-3.64,1.24,15.25
1/30/2013 15:39,9.98,-3.31,0.91,14.7
1/30/2013 15:39,11.36,-3.53,-0.11,14.71
1/30/2013 15:39,9.67,-4.67,-0.96,15.04
1/30/2013 15:39,9.88,-5.05,-1.81,14.66
1/30/2013 15:39,8.82,-2.85,-0.11,14.9
1/30/2013 15:39,7.28,-2.94,1.16,14.95
1/30/2013 15:39,8.27,-3.92,-0.25,14.67
1/30/2013 15:39,8.66,-4.07,-0.78,14.47
1/30/2013 15:39,8.19,-4.18,-0.14,14.52
1/30/2013 15:39,7.73,-4.43,-0.22,14.57
1/30/2013 15:39,7.68,-3.71,0.16,14.76
1/30/2013 15:39,6.99,-3.95,-0.68,14.62
1/30/2013 15:39,6.92,-4.56,-0.45,14.8
1/30/2013 15:39,6.43,-5.92,-1.62,14.34
1/30/2013 15:39,5.82,-5.18,-0.78,14.25
1/30/2013 15:39,4.9,-5.19,0.68,14.25
1/30/2013 15:39,5.59,-5.68,0.63,14.2
1/30/2013 15:39,6.53,-5.07,0.39,14.25
1/30/2013 15:39,7.33,-4.97,-0.03,14.37
1/30/2013 15:39,7.01,-4.09,0.21,14.4
1/30/2013 15:39,7.34,-4.94,-0.48,14.65
1/30/2013 15:40,7.5,-3.73,-0.35,14.81
1/30/2013 15:40,7.82,-1.97,-0.05,14.88
1/30/2013 15:40,7.57,-1.82,0.67,14.67
1/30/2013 15:40,9.23,-2.93,0.12,14.44
1/30/2013 15:40,9.11,-3.84,0,14.45
1/30/2013 15:40,7.39,-4.27,0.8,14.76
1/30/2013 15:40,6.7,-2.62,0.85,14.88
1/30/2013 15:40,8.23,-2.77,1.11,14.92
1/30/2013 15:40,5.31,-3.04,1.46,15.13
1/30/2013 15:40,7.65,-2.6,1.13,15.1
1/30/2013 15:40,5.15,-3.84,2.01,15.7
1/30/2013 15:40,3.61,-3.84,0.83,15.53
1/30/2013 15:40,4.76,-4,0.09,14.83
1/30/2013 15:40,6.73,-4.47,-0.21,14.96
1/30/2013 15:40,6.18,-4.63,0.34,14.92
1/30/2013 15:40,5.34,-5.14,0.1,14.66
1/30/2013 15:40,6.11,-5.23,0.1,14.88
1/30/2013 15:40,6.04,-3.92,0.22,14.99
1/30/2013 15:40,5.59,-2.97,-0.31,14.98
1/30/2013 15:40,4.54,-4.38,0.21,14.87
1/30/2013 15:40,5.43,-3.59,0.56,15.14
1/30/2013 15:40,4.71,-3.31,0.5,15.24
1/30/2013 15:40,5.4,-3.54,0.48,15.43
1/30/2013 15:40,6.33,-4.36,0.27,14.98
1/30/2013 15:40,7.64,-4.22,0.38,14.7
1/30/2013 15:40,7.04,-4.33,-0.64,14.64
1/30/2013 15:40,6.17,-4.24,-1.2,14.7
1/30/2013 15:40,6.48,-3.63,-0.59,14.69
1/30/2013 15:40,6.75,-2.22,-1.45,14.48
1/30/2013 15:40,6.01,-2.34,-0.48,14.82
1/30/2013 15:40,6.59,-1.9,0.32,15.18
1/30/2013 15:40,7.47,-2.35,0.12,14.73
1/30/2013 15:40,8.72,-2.29,-0.34,14.58
1/30/2013 15:40,8.37,-1.4,0.24,14.64
1/30/2013 15:40,10.31,-4,-0.73,14.74
1/30/2013 15:40,7.76,-5.19,-0.25,15.34
1/30/2013 15:40,8.63,-4.09,0.12,15
1/30/2013 15:40,9.01,-3.88,-0.69,14.27
1/30/2013 15:40,7.75,-4.87,-0.82,14.29
1/30/2013 15:40,7.83,-4.62,-0.01,14.37
1/30/2013 15:40,7.63,-4.8,-1.2,14.46
1/30/2013 15:40,6.7,-5.05,-0.78,14.77
1/30/2013 15:40,7.76,-4.25,-0.44,14.83
1/30/2013 15:40,6.75,-4.8,0.22,14.89
1/30/2013 15:40,7.74,-3.47,0.1,14.88
1/30/2013 15:40,7.43,-3.69,0.14,14.85
1/30/2013 15:40,6.62,-3.12,-0.34,14.79
1/30/2013 15:40,5.97,-2.91,0.24,14.59
1/30/2013 15:40,7.02,-3.43,0.09,14.78
1/30/2013 15:40,7.87,-4.66,-0.11,14.83
1/30/2013 15:40,7.32,-4.22,-0.16,14.92
1/30/2013 15:40,7.93,-5.37,0.08,14.43
1/30/2013 15:40,6.4,-5.79,0.53,14.5
1/30/2013 15:40,7.81,-6.63,-0.64,14.58
1/30/2013 15:40,7.18,-6.22,-0.22,14.57
1/30/2013 15:40,6.65,-5.04,0.31,14.61
