"2013-01-30 15:04:07",3.10,-4.10,0.02,15.88
"2013-01-30 15:04:08",2.36,-4.24,-0.09,15.52
"2013-01-30 15:04:09",2.41,-5.94,-1.29,15.59
"2013-01-30 15:04:10",1.31,-5.42,-0.73,15.77
"2013-01-30 15:04:11",2.05,-6.03,-0.07,15.57
"2013-01-30 15:04:12",3.57,-6.44,-1.64,15.57
"2013-01-30 15:04:13",3.79,-5.56,0.15,15.89
"2013-01-30 15:04:14",3.33,-4.50,0.58,15.98
"2013-01-30 15:04:15",3.04,-4.95,0.31,15.86
"2013-01-30 15:04:16",2.11,-7.44,-0.41,15.48
"2013-01-30 15:04:17",2.08,-9.07,-1.65,15.06
"2013-01-30 15:04:18",0.24,-8.44,-0.81,15.40
"2013-01-30 15:04:19",-0.14,-7.25,0.09,15.60
"2013-01-30 15:04:20",1.26,-8.10,0.28,15.51
"2013-01-30 15:04:21",3.07,-8.91,-0.32,15.35
"2013-01-30 15:04:22",1.04,-11.61,-0.09,14.95
"2013-01-30 15:04:23",2.09,-11.19,-1.00,14.90
"2013-01-30 15:04:24",1.94,-11.21,-1.30,14.88
"2013-01-30 15:04:25",4.21,-8.99,-2.47,14.80
"2013-01-30 15:04:26",2.75,-7.08,0.94,15.14
"2013-01-30 15:04:27",1.24,-8.47,0.50,15.04
"2013-01-30 15:04:28",2.20,-8.56,-0.51,15.05
"2013-01-30 15:04:29",3.66,-6.61,0.01,15.42
"2013-01-30 15:04:30",3.12,-8.00,-0.77,15.49
"2013-01-30 15:04:31",2.48,-7.01,-0.14,15.50
"2013-01-30 15:04:32",4.03,-7.41,-0.04,14.95
"2013-01-30 15:04:33",3.68,-7.58,-0.69,14.88
"2013-01-30 15:04:34",3.42,-7.21,-1.60,15.02
"2013-01-30 15:04:35",1.40,-7.08,-0.12,15.74
"2013-01-30 15:04:36",0.83,-9.26,-0.56,15.23
"2013-01-30 15:04:37",3.07,-10.65,-0.91,14.59
"2013-01-30 15:04:38",2.52,-8.65,-0.22,14.89
