,TIMESTAMP,Ux_20m,Uy_20m,Uz_20m,Ts_20m,Ux_10m,Uy_10m,Uz_10m,Ts_10m,Ux_6m,Uy_6m,Uz_6m,Ts_6m
5242,2013-01-30 15:08:00,4.2,-9.95,-0.35,12.84,3.57,-7.8,-1.3,12.89,3.74,-7.27,-1.77,14.97
5243,2013-01-30 15:08:00,4.48,-9.72,-0.17,12.86,4.53,-7.16,-1.05,12.9,3.96,-7.27,-1.4,15.21
5244,2013-01-30 15:08:00,4.89,-9.32,-0.55,12.84,4.57,-6.95,-0.96,12.65,4.39,-6.49,-0.84,15.45
5245,2013-01-30 15:08:00,5.1,-8.6,-0.34,12.87,4.56,-6.96,-0.82,12.72,4.21,-6.2,-0.61,15.3
5246,2013-01-30 15:08:00,5.4,-8.66,-0.36,12.88,4.72,-6.76,-1.31,12.74,3.99,-5.63,-0.02,16.03
5247,2013-01-30 15:08:00,6.14,-9.24,0.11,12.9,5.2,-6.75,-1.49,12.77,3.53,-5.39,0.3,16.44
5248,2013-01-30 15:08:00,4.97,-9.15,-1.29,12.84,5.0,-6.4,-0.81,12.65,4.28,-4.42,-0.35,15.83
5249,2013-01-30 15:08:00,3.93,-8.88,-1.25,12.79,5.21,-5.95,-0.57,12.78,4.73,-5.69,-0.98,15.21
5250,2013-01-30 15:08:00,3.8,-9.13,-1.54,12.83,5.04,-7.89,-0.31,13.07,4.14,-5.07,0.13,16.4
5251,2013-01-30 15:08:00,4.29,-8.64,-1.28,12.81,4.46,-8.57,-0.52,13.03,3.56,-5.15,-0.15,15.78
5252,2013-01-30 15:08:00,4.29,-8.53,-0.89,12.84,5.14,-8.27,-0.27,12.91,3.79,-5.82,0.55,15.72
5253,2013-01-30 15:08:00,4.01,-8.22,-1.15,12.85,5.83,-7.43,0.82,12.94,3.91,-5.67,1.13,16.88
5254,2013-01-30 15:08:00,3.53,-8.41,-1.53,12.8,5.04,-7.93,0.54,13.01,3.82,-5.98,0.58,16.21
5255,2013-01-30 15:08:00,3.62,-8.97,-1.47,12.74,4.99,-8.24,0.37,13.08,4.63,-6.81,-0.09,15.71
5256,2013-01-30 15:08:00,2.94,-8.76,-1.2,12.71,4.64,-8.21,1.07,13.06,5.7,-6.35,-0.55,15.58
5257,2013-01-30 15:08:00,3.08,-8.68,-0.69,12.81,3.95,-8.2,-0.16,12.98,4.86,-6.84,0.03,15.33
5258,2013-01-30 15:08:00,2.6,-8.49,-0.62,12.76,3.53,-8.49,-0.1,13.03,4.75,-6.46,-0.19,16.0
5259,2013-01-30 15:08:00,2.5,-8.48,-0.84,12.64,3.32,-8.55,0.26,13.18,5.59,-6.56,-0.38,15.85
5260,2013-01-30 15:08:00,3.24,-8.85,-0.91,12.56,3.85,-8.31,-0.1,12.94,5.33,-6.48,-0.42,15.75
5261,2013-01-30 15:08:00,3.57,-8.75,-0.6,12.67,3.85,-8.25,-0.74,13.46,5.13,-7.17,-0.14,15.74
5262,2013-01-30 15:08:00,3.58,-8.88,-0.39,12.78,4.25,-8.61,-0.45,13.52,4.24,-7.75,-0.43,16.18
5263,2013-01-30 15:08:00,3.76,-8.76,-0.38,12.74,4.82,-8.61,0.34,13.53,3.54,-8.14,-1.51,16.3
5264,2013-01-30 15:08:00,3.5,-8.54,-0.77,12.7,3.79,-8.4,0.65,13.42,2.74,-7.5,-0.74,16.06
5265,2013-01-30 15:08:00,3.51,-8.02,-0.55,12.73,3.31,-8.48,0.44,13.16,3.41,-7.05,0.21,15.77
5266,2013-01-30 15:08:00,3.86,-7.78,-0.26,12.68,3.37,-8.63,0.39,12.89,2.96,-7.29,0.03,15.96
5267,2013-01-30 15:08:00,4.22,-7.98,-0.07,12.86,3.78,-8.39,-0.03,13.42,2.04,-8.26,-0.59,16.55
5268,2013-01-30 15:08:00,4.59,-8.39,-0.63,12.99,4.18,-8.27,-0.06,14.2,2.08,-8.73,-0.33,16.69
5269,2013-01-30 15:08:00,5.23,-7.76,-0.55,13.0,4.21,-8.58,-0.23,14.15,1.93,-7.99,-1.0,15.35
5270,2013-01-30 15:08:00,5.77,-8.13,-0.5,13.0,3.96,-9.19,-0.57,13.61,2.59,-7.77,-0.19,15.33
5271,2013-01-30 15:08:00,6.13,-7.61,-0.18,12.99,4.28,-9.22,-0.88,13.44,3.47,-7.33,-0.22,15.52
5272,2013-01-30 15:08:00,5.6,-7.84,-0.15,12.97,4.27,-9.3,-0.89,13.53,3.95,-6.97,-0.9,17.18
5273,2013-01-30 15:08:00,4.77,-8.47,-0.09,13.06,4.37,-8.8,-0.67,13.72,4.44,-6.25,-0.9,16.59
5274,2013-01-30 15:08:00,4.91,-9.02,-0.1,13.08,4.51,-8.18,-0.9,12.78,4.9,-5.16,-1.6,16.63
5275,2013-01-30 15:08:00,4.76,-8.07,0.05,13.04,4.0,-7.98,-0.69,13.25,5.68,-5.85,-0.7,16.8
5276,2013-01-30 15:08:00,3.93,-8.23,-0.44,13.09,3.46,-7.56,-1.34,12.96,4.96,-5.68,0.48,16.84
5277,2013-01-30 15:08:00,2.94,-8.13,-0.12,13.01,3.36,-8.28,-1.21,12.82,4.65,-6.95,-0.22,16.71
5278,2013-01-30 15:08:00,2.14,-7.72,0.21,13.0,3.51,-8.59,-1.12,12.71,4.98,-7.54,-0.28,17.25
5279,2013-01-30 15:08:00,2.71,-7.65,1.21,13.04,4.92,-8.63,-0.65,13.69,5.42,-7.29,-0.04,17.83
5280,2013-01-30 15:08:00,3.55,-7.6,0.78,13.01,5.42,-8.6,-0.63,13.99,4.99,-6.8,1.29,17.18
5281,2013-01-30 15:08:00,3.18,-8.67,2.11,13.01,5.49,-8.83,-0.31,13.52,3.47,-7.4,0.26,17.27
5282,2013-01-30 15:08:00,3.07,-8.6,2.16,13.05,5.59,-8.53,-0.38,13.03,2.89,-6.63,0.09,16.62
5283,2013-01-30 15:08:00,4.42,-8.9,2.06,13.11,6.22,-8.13,-0.25,13.56,3.39,-6.34,0.78,16.55
5284,2013-01-30 15:08:00,4.47,-8.23,1.93,13.11,6.43,-7.1,-0.16,13.18,4.08,-7.08,1.3,17.49
5285,2013-01-30 15:08:00,4.21,-8.4,1.48,13.02,6.31,-7.92,0.58,13.9,3.92,-7.29,1.47,17.43
5286,2013-01-30 15:08:00,4.18,-7.51,1.47,13.0,6.13,-8.42,0.53,14.25,4.31,-6.87,1.65,17.66
5287,2013-01-30 15:08:00,4.72,-7.72,1.09,12.99,6.08,-8.53,0.87,14.76,4.83,-6.96,1.41,17.65
5288,2013-01-30 15:08:00,4.79,-7.86,1.25,13.01,5.52,-8.48,1.8,14.68,4.03,-7.47,1.12,17.77
5289,2013-01-30 15:08:00,4.83,-7.46,0.11,12.99,5.73,-8.25,1.75,14.6,4.21,-6.87,0.7,17.21
5290,2013-01-30 15:08:00,4.75,-8.24,0.35,13.02,6.19,-8.81,1.88,14.68,5.51,-7.04,0.8,17.5
5291,2013-01-30 15:08:00,4.95,-7.73,0.57,13.01,6.2,-9.22,1.05,13.44,5.37,-6.91,1.44,17.77
5292,2013-01-30 15:08:00,4.27,-7.55,0.45,12.99,6.24,-7.7,1.02,15.51,6.34,-7.85,0.05,17.54
5293,2013-01-30 15:08:00,4.26,-7.53,0.61,12.97,5.62,-6.61,0.94,15.44,6.49,-8.1,0.09,16.9
5294,2013-01-30 15:08:00,4.01,-7.59,0.46,13.0,5.34,-7.13,0.86,13.72,7.45,-8.72,-0.19,15.25
5295,2013-01-30 15:08:00,4.15,-7.1,0.42,12.98,5.0,-7.13,0.34,12.71,7.05,-8.89,-0.6,15.07
5296,2013-01-30 15:08:00,4.07,-6.66,0.43,12.96,5.32,-7.39,-1.33,12.78,6.64,-8.53,-0.89,15.13
5297,2013-01-30 15:08:00,4.0,-6.73,0.18,12.96,5.35,-7.33,-1.32,12.63,6.5,-7.89,-0.7,15.08
5298,2013-01-30 15:08:00,4.25,-6.36,-0.57,12.9,6.56,-6.25,-1.4,12.66,6.66,-7.48,-1.22,15.05
5299,2013-01-30 15:08:00,4.88,-6.48,-1.26,12.9,5.25,-8.87,-1.15,12.66,6.73,-7.51,-1.28,15.09
5300,2013-01-30 15:08:00,4.78,-6.58,-1.14,12.94,5.52,-8.74,-0.53,12.74,5.87,-7.41,-0.88,14.95
5301,2013-01-30 15:08:00,4.92,-6.31,-0.68,12.92,5.07,-8.56,-0.3,12.79,6.41,-6.88,-0.58,15.06
5302,2013-01-30 15:08:00,3.0,-7.07,0.05,12.91,5.13,-8.53,-0.58,12.72,6.0,-6.81,-0.75,15.07
5303,2013-01-30 15:08:00,3.83,-7.61,-0.03,12.94,5.0,-8.39,-0.55,12.73,5.43,-7.18,-0.19,15.09
5304,2013-01-30 15:08:00,4.51,-7.51,-1.19,12.96,5.26,-8.89,-1.11,12.79,5.36,-7.36,-0.27,15.08
5305,2013-01-30 15:08:00,3.99,-7.68,-0.64,13.0,5.94,-8.71,-2.03,12.62,5.86,-7.38,0.0,15.06
5306,2013-01-30 15:08:00,4.89,-7.25,-1.63,13.0,6.27,-8.12,-1.91,12.7,5.66,-7.7,-0.01,15.12
5307,2013-01-30 15:08:00,4.2,-7.31,-1.79,12.97,5.44,-8.0,-0.24,12.8,5.41,-7.91,0.13,15.13
5308,2013-01-30 15:08:00,4.55,-7.05,-1.7,13.01,4.91,-8.15,-0.4,12.83,5.62,-7.65,0.31,15.13
5309,2013-01-30 15:08:00,4.85,-7.84,-1.04,13.07,5.29,-8.25,-0.32,12.79,5.81,-7.55,-0.14,15.11
5310,2013-01-30 15:08:00,5.57,-7.81,-1.9,12.98,5.89,-8.41,-0.23,12.82,5.68,-7.47,-0.84,15.13
5311,2013-01-30 15:08:00,5.78,-7.17,-1.66,12.97,5.95,-8.32,-0.27,12.77,5.7,-7.6,-0.99,15.21
5312,2013-01-30 15:08:00,4.96,-6.94,-0.75,12.99,5.67,-7.43,-0.66,12.76,5.67,-7.62,-0.89,15.16
5313,2013-01-30 15:08:00,3.41,-7.3,-0.55,13.03,5.59,-7.59,-0.55,12.77,5.71,-7.48,-0.39,15.13
5314,2013-01-30 15:08:00,4.3,-7.25,-1.43,13.01,5.49,-7.82,0.0,12.79,5.71,-7.7,-0.68,15.23
5315,2013-01-30 15:08:00,5.18,-7.14,-1.94,12.85,5.71,-7.81,0.33,12.86,6.24,-7.96,-0.92,15.46
5316,2013-01-30 15:08:00,4.86,-7.54,-1.11,12.89,6.17,-7.76,-0.42,12.84,6.14,-7.52,-0.75,15.39
5317,2013-01-30 15:08:00,5.15,-7.58,-1.61,12.89,6.47,-7.36,-0.69,12.72,5.86,-7.62,-0.91,15.72
5318,2013-01-30 15:08:00,5.5,-7.41,-1.12,12.9,6.07,-7.36,0.14,12.79,6.82,-8.55,0.42,17.4
5319,2013-01-30 15:08:00,5.53,-7.24,-0.86,12.9,5.66,-6.87,-0.29,12.78,6.32,-7.84,0.5,18.39
5320,2013-01-30 15:08:00,5.44,-6.93,-0.4,12.88,5.64,-6.99,-0.7,12.74,5.76,-8.53,0.39,17.46
5321,2013-01-30 15:08:00,5.59,-6.25,-0.63,12.82,5.51,-6.97,-0.83,12.67,5.98,-7.21,0.81,16.49
5322,2013-01-30 15:08:00,4.98,-6.29,-0.7,12.83,5.22,-6.89,-0.33,12.66,6.18,-7.86,0.57,15.64
5323,2013-01-30 15:08:00,4.5,-6.3,-0.57,12.91,5.01,-6.89,-0.4,12.67,6.59,-8.18,0.9,15.26
5324,2013-01-30 15:08:00,4.73,-6.22,-0.01,12.99,4.79,-6.98,-0.07,12.66,6.52,-8.54,0.89,15.3
5325,2013-01-30 15:08:00,4.54,-6.33,-0.63,12.91,4.67,-6.58,0.76,12.82,6.36,-8.82,0.09,15.24
5326,2013-01-30 15:08:00,4.7,-6.94,-0.36,12.97,5.23,-7.33,0.94,12.93,6.29,-9.04,-0.47,15.25
5327,2013-01-30 15:08:00,4.46,-7.12,-0.64,12.94,4.92,-8.62,0.58,12.89,6.48,-9.36,-0.79,15.26
5328,2013-01-30 15:08:00,4.17,-7.27,-0.6,12.95,5.14,-8.34,-0.63,12.83,6.3,-9.59,-0.9,15.33
5329,2013-01-30 15:08:00,3.94,-7.2,-0.25,12.93,5.64,-8.68,-1.11,12.81,5.96,-9.02,-1.27,15.3
5330,2013-01-30 15:08:00,3.89,-6.95,-0.43,12.99,5.3,-8.68,-1.41,12.81,5.7,-8.82,-1.45,15.24
5331,2013-01-30 15:08:00,3.95,-6.85,-0.87,12.98,4.89,-8.88,-1.64,12.81,5.88,-9.0,-1.42,15.23
5332,2013-01-30 15:08:00,4.4,-6.92,-1.81,13.04,5.27,-8.58,-1.9,12.81,5.4,-9.35,-1.54,15.23
5333,2013-01-30 15:08:00,3.02,-7.86,-0.95,13.02,5.03,-8.5,-1.54,12.81,5.64,-8.79,-1.34,15.23
5334,2013-01-30 15:08:00,3.19,-8.84,-0.74,13.09,4.85,-8.73,-1.45,12.82,5.72,-8.24,-0.93,15.2
5335,2013-01-30 15:08:00,2.63,-8.93,-1.06,13.09,4.65,-8.08,-1.73,12.79,5.93,-8.33,-1.59,15.12
5336,2013-01-30 15:08:00,2.71,-8.79,-1.29,13.07,3.88,-7.97,-1.73,12.75,4.96,-8.14,-1.69,15.23
5337,2013-01-30 15:08:00,3.75,-8.42,-1.84,12.98,4.01,-7.82,-1.79,12.72,5.29,-8.34,-1.69,15.2
5338,2013-01-30 15:08:00,4.05,-8.27,-2.9,12.98,3.72,-8.19,-1.88,12.72,5.74,-7.92,-2.29,15.21
5339,2013-01-30 15:08:00,4.64,-7.35,-2.51,12.98,3.96,-7.57,-2.36,12.69,5.93,-8.29,-1.7,15.19
5340,2013-01-30 15:08:00,4.4,-7.17,-2.57,13.01,4.9,-7.69,-2.21,12.73,5.82,-8.19,-2.38,15.1
5341,2013-01-30 15:08:00,4.43,-7.76,-2.78,12.98,4.76,-7.51,-2.42,12.72,5.97,-8.3,-1.83,15.07
5342,2013-01-30 15:08:00,4.64,-7.65,-2.78,12.88,4.38,-7.66,-2.34,12.63,5.99,-7.97,-1.66,15.17
5343,2013-01-30 15:08:00,4.72,-7.62,-2.33,12.95,4.59,-7.31,-2.09,12.68,6.12,-7.7,-2.18,15.11
5344,2013-01-30 15:08:00,5.41,-7.8,-2.11,12.89,4.77,-7.28,-2.42,12.63,6.19,-8.33,-1.22,15.13
5345,2013-01-30 15:08:00,5.43,-7.61,-1.84,12.87,4.79,-8.31,-2.57,12.64,5.98,-7.39,-1.78,15.11
5346,2013-01-30 15:08:00,5.41,-6.76,-2.15,12.79,4.5,-8.44,-2.43,12.65,6.07,-7.8,-0.79,14.96
5347,2013-01-30 15:08:00,5.66,-6.9,-1.67,12.81,4.85,-8.01,-2.7,12.67,6.3,-8.19,-0.25,14.79
5348,2013-01-30 15:08:00,5.96,-7.66,-1.0,12.98,4.5,-7.46,-3.08,12.63,6.23,-8.57,-0.14,15.27
5349,2013-01-30 15:08:00,5.16,-8.57,-0.11,12.98,3.64,-7.16,-2.68,12.63,5.69,-7.92,-1.07,15.2
5350,2013-01-30 15:08:00,4.38,-8.01,-0.72,12.91,3.06,-7.87,-2.29,12.76,4.93,-7.67,-1.67,15.24
5351,2013-01-30 15:08:00,4.55,-7.79,-0.46,12.9,3.44,-7.38,-2.32,12.64,4.97,-8.23,-1.77,15.19
5352,2013-01-30 15:08:00,4.93,-7.7,-0.45,12.96,3.78,-7.3,-2.2,12.7,4.96,-7.88,-1.7,15.14
5353,2013-01-30 15:08:00,5.48,-8.17,-0.13,13.11,3.92,-7.45,-1.09,12.69,4.81,-8.0,-1.71,15.19
5354,2013-01-30 15:08:00,5.43,-8.0,-0.32,13.08,4.08,-7.59,-1.44,12.74,4.87,-8.03,-1.79,15.19
5355,2013-01-30 15:08:00,4.55,-8.89,-0.8,13.06,3.81,-8.22,-1.39,12.84,4.75,-8.24,-1.76,15.23
5356,2013-01-30 15:08:00,3.16,-8.85,-0.69,13.08,3.75,-8.23,-1.28,12.84,5.1,-7.95,-1.65,15.21
5357,2013-01-30 15:08:00,3.41,-8.49,-0.62,13.08,3.84,-8.22,-1.1,12.86,5.35,-7.96,-2.12,15.33
5358,2013-01-30 15:08:00,3.8,-8.51,-0.39,13.02,4.11,-8.09,-0.72,12.88,6.19,-8.03,-1.76,15.97
5359,2013-01-30 15:08:00,3.48,-8.56,-0.34,13.03,4.25,-7.74,-0.67,12.82,6.51,-8.25,-1.44,16.01
5360,2013-01-30 15:08:00,3.75,-8.63,-0.18,13.09,3.69,-7.83,-0.41,12.91,7.15,-8.11,-1.62,15.46
5361,2013-01-30 15:08:00,3.68,-9.18,-0.43,13.19,4.89,-7.77,-0.46,12.93,7.07,-8.24,-1.79,15.38
5362,2013-01-30 15:08:00,3.85,-8.62,-0.65,13.21,5.89,-7.81,-0.65,12.89,6.23,-8.28,-1.0,15.71
5363,2013-01-30 15:08:00,3.95,-8.09,-0.62,13.21,6.12,-7.78,-1.02,12.93,5.69,-8.15,-0.38,16.07
5364,2013-01-30 15:08:00,4.26,-8.29,-0.64,13.23,5.95,-7.41,-0.72,12.93,5.49,-7.43,-0.55,15.85
5365,2013-01-30 15:08:00,4.27,-8.17,-0.41,13.27,5.46,-7.27,-0.55,13.02,5.0,-7.38,0.62,16.58
5366,2013-01-30 15:08:00,4.22,-7.48,-0.7,13.26,5.14,-6.82,-0.64,12.86,4.17,-7.66,1.03,16.01
5367,2013-01-30 15:08:00,4.39,-8.94,-1.31,13.19,5.5,-7.5,-0.52,12.9,5.01,-7.65,0.56,16.09
5368,2013-01-30 15:08:00,5.16,-10.2,-1.44,13.27,5.33,-8.05,0.15,12.87,6.03,-8.04,1.07,16.21
5369,2013-01-30 15:08:00,3.42,-10.8,-0.84,13.26,4.6,-7.52,-0.32,12.91,6.03,-8.13,-1.06,16.05
5370,2013-01-30 15:08:00,4.16,-10.18,-0.92,13.27,5.0,-8.06,-1.66,12.93,6.35,-7.74,-1.66,15.48
5371,2013-01-30 15:08:00,4.21,-9.73,-1.06,13.29,5.35,-8.87,-2.32,12.88,6.72,-7.65,-1.73,15.31
5372,2013-01-30 15:08:00,4.13,-9.53,-2.08,13.17,5.64,-9.34,-2.41,12.95,6.76,-8.25,-1.25,15.23
5373,2013-01-30 15:08:00,5.49,-8.92,-2.65,12.96,5.02,-9.02,-2.54,12.91,6.09,-8.15,-1.3,15.12
5374,2013-01-30 15:08:00,5.15,-9.47,-1.9,12.92,5.21,-8.16,-2.16,12.85,5.98,-8.23,-1.74,15.24
5375,2013-01-30 15:08:00,5.27,-9.57,-1.65,12.98,6.55,-7.27,-2.48,12.78,5.31,-8.14,-0.99,15.27
5376,2013-01-30 15:08:00,6.11,-10.33,-1.12,13.25,5.5,-8.36,-2.06,12.69,5.04,-8.43,-2.06,15.28
5377,2013-01-30 15:08:00,5.72,-9.61,-1.3,13.17,5.7,-8.1,-2.75,12.67,4.5,-8.33,-2.22,15.27
5378,2013-01-30 15:08:00,4.38,-9.59,-0.42,13.35,5.59,-7.9,-2.33,12.67,4.73,-8.82,-1.73,15.26
5379,2013-01-30 15:08:00,4.61,-9.22,-1.05,13.29,5.61,-7.67,-2.95,12.6,6.23,-8.9,-2.2,15.2
5380,2013-01-30 15:08:00,5.24,-9.1,-1.05,13.34,5.69,-7.47,-3.21,12.68,6.53,-8.64,-1.87,15.17
5381,2013-01-30 15:08:00,4.86,-8.6,-1.1,13.37,5.71,-7.96,-2.58,12.79,6.61,-8.12,-1.12,15.19
5382,2013-01-30 15:08:00,4.3,-8.31,-1.67,13.4,4.74,-7.84,-2.02,12.91,6.38,-8.19,-2.23,15.26
5383,2013-01-30 15:08:00,4.37,-8.29,-1.72,13.42,4.86,-8.77,-1.45,12.9,6.37,-7.9,-1.74,15.26
5384,2013-01-30 15:08:00,4.18,-7.74,-1.78,13.42,5.57,-8.54,-0.98,12.81,6.3,-7.31,-1.53,15.29
5385,2013-01-30 15:08:00,3.91,-7.43,-1.83,13.45,4.78,-8.27,-1.16,12.92,6.03,-7.33,-1.32,15.21
5386,2013-01-30 15:08:00,4.14,-7.2,-1.73,13.44,4.56,-7.6,-1.91,12.82,5.63,-7.41,-1.6,15.28
5387,2013-01-30 15:08:00,3.86,-7.31,-1.28,13.41,4.26,-6.9,-2.07,12.83,6.12,-7.29,-1.25,15.27
5388,2013-01-30 15:08:00,4.14,-7.12,-1.24,13.42,4.29,-7.15,-3.3,12.78,5.97,-7.51,-1.71,15.33
5389,2013-01-30 15:08:00,4.14,-6.52,-0.97,13.37,5.15,-6.51,-3.2,12.72,6.26,-7.22,-1.25,15.25
5390,2013-01-30 15:08:00,4.21,-5.9,-1.25,13.36,5.7,-6.7,-2.89,12.73,5.69,-7.61,-0.73,15.49
5391,2013-01-30 15:08:00,4.58,-6.99,-1.48,13.3,4.89,-6.66,-2.58,12.76,4.94,-6.73,-0.93,15.34
5392,2013-01-30 15:08:00,4.1,-7.66,-0.96,13.25,3.61,-7.24,-1.99,12.82,4.79,-6.36,-0.94,15.2
5393,2013-01-30 15:08:00,3.83,-8.29,-0.93,13.25,3.71,-7.72,-0.94,12.84,5.25,-6.45,-0.3,15.22
5394,2013-01-30 15:08:00,3.9,-8.77,-0.85,13.26,4.53,-8.42,-1.26,12.89,5.58,-6.6,-1.09,15.24
5395,2013-01-30 15:08:00,4.15,-8.03,-0.71,13.18,5.17,-8.19,-1.91,12.79,5.67,-6.67,-1.31,15.27
5396,2013-01-30 15:08:00,4.36,-8.04,-0.39,13.22,5.39,-8.19,-1.47,12.84,5.33,-6.48,-0.55,15.27
5397,2013-01-30 15:08:00,4.82,-9.29,-1.52,13.21,5.29,-8.13,-1.74,12.84,5.26,-6.02,-0.72,15.28
5398,2013-01-30 15:08:00,5.48,-10.71,-1.07,13.14,4.64,-8.07,-1.46,12.93,4.7,-7.0,-1.23,15.36
5399,2013-01-30 15:08:00,6.08,-9.28,0.59,13.24,4.99,-7.9,-1.17,12.9,5.03,-7.77,-2.49,15.18
5400,2013-01-30 15:09:00,4.79,-9.33,-0.67,13.21,4.94,-7.72,-1.13,12.86,5.5,-7.48,-1.47,15.23
5401,2013-01-30 15:09:00,5.31,-8.56,-0.61,13.18,5.47,-6.61,-1.28,12.87,5.46,-7.37,-1.37,15.27
5402,2013-01-30 15:09:00,3.97,-8.35,-0.94,13.2,5.66,-7.31,-1.78,12.88,6.14,-7.87,-1.61,15.44
5403,2013-01-30 15:09:00,4.06,-8.04,-1.43,13.22,6.42,-6.89,-2.21,13.21,6.05,-7.61,-1.44,15.42
5404,2013-01-30 15:09:00,4.26,-7.34,-1.2,13.09,6.23,-6.57,-2.02,13.01,5.82,-7.76,-1.64,15.6
5405,2013-01-30 15:09:00,4.56,-7.79,-1.33,13.16,6.41,-7.03,-0.12,13.26,5.51,-7.81,-1.75,15.48
5406,2013-01-30 15:09:00,3.69,-8.61,-1.07,13.18,6.46,-6.13,0.25,13.22,5.82,-7.89,-0.74,15.68
5407,2013-01-30 15:09:00,3.68,-8.58,-1.07,13.17,6.71,-4.99,-0.58,12.82,6.36,-6.95,-0.69,15.6
5408,2013-01-30 15:09:00,3.68,-8.54,-1.02,13.13,6.31,-4.8,-0.24,12.82,6.66,-7.32,-0.1,15.59
5409,2013-01-30 15:09:00,4.43,-8.88,-0.36,13.21,5.18,-5.79,-0.13,12.81,6.1,-6.91,0.17,15.65
5410,2013-01-30 15:09:00,4.4,-8.78,-0.73,13.2,4.7,-6.86,0.2,12.91,6.2,-6.83,-0.35,15.79
5411,2013-01-30 15:09:00,3.65,-8.89,-0.7,13.18,4.29,-6.51,1.7,13.33,5.4,-7.3,-0.29,15.75
5412,2013-01-30 15:09:00,3.96,-8.78,-0.68,13.21,4.56,-6.39,1.82,13.32,6.17,-6.89,0.62,16.05
5413,2013-01-30 15:09:00,3.8,-8.84,-1.0,13.2,4.12,-8.36,0.29,13.28,6.22,-7.12,0.41,16.26
5414,2013-01-30 15:09:00,3.83,-8.7,-1.48,13.22,4.63,-7.95,-0.11,13.29,5.44,-7.54,0.13,15.66
5415,2013-01-30 15:09:00,4.31,-7.94,-1.63,13.19,4.87,-8.04,0.41,13.23,5.81,-7.84,-0.4,15.68
5416,2013-01-30 15:09:00,4.2,-7.97,0.15,13.16,4.78,-7.59,0.32,13.22,5.81,-7.46,-0.31,15.64
5417,2013-01-30 15:09:00,3.62,-8.19,1.72,13.15,4.21,-7.92,0.01,13.28,5.69,-7.25,-0.19,15.72
5418,2013-01-30 15:09:00,3.19,-7.96,2.37,13.14,3.48,-7.86,0.2,13.0,5.81,-7.05,-0.29,15.75
5419,2013-01-30 15:09:00,2.75,-8.19,1.8,13.15,3.62,-7.73,0.05,12.82,5.44,-6.68,-0.19,15.7
5420,2013-01-30 15:09:00,2.7,-7.73,2.54,13.17,3.7,-7.4,-0.31,12.83,5.29,-6.79,-0.07,15.62
5421,2013-01-30 15:09:00,2.29,-7.32,1.46,13.19,3.27,-8.08,0.15,12.84,4.79,-6.92,-0.69,15.62
5422,2013-01-30 15:09:00,2.73,-7.25,1.64,13.18,2.95,-8.3,0.39,12.9,4.71,-6.25,-0.47,15.44
5423,2013-01-30 15:09:00,2.03,-7.37,1.29,13.13,3.43,-7.77,-0.55,12.82,4.22,-6.37,0.6,16.29
5424,2013-01-30 15:09:00,0.22,-8.09,0.66,13.04,3.6,-7.59,-0.49,12.78,4.3,-6.34,0.19,15.59
5425,2013-01-30 15:09:00,0.59,-8.42,0.53,13.15,4.6,-7.19,-0.25,12.76,4.66,-6.31,0.13,15.55
5426,2013-01-30 15:09:00,1.13,-8.5,0.26,13.11,3.81,-7.66,-0.2,12.76,4.21,-7.07,0.02,15.67
5427,2013-01-30 15:09:00,1.18,-8.08,0.29,13.1,3.96,-7.83,-0.46,12.76,4.22,-6.96,-0.48,15.67
5428,2013-01-30 15:09:00,1.19,-8.18,-0.02,13.11,3.76,-7.63,-0.31,12.84,4.37,-7.22,-0.6,15.17
5429,2013-01-30 15:09:00,1.28,-8.57,-0.5,13.19,3.48,-7.69,-0.31,12.87,4.14,-7.57,-0.28,15.25
5430,2013-01-30 15:09:00,1.5,-8.52,-0.92,13.17,3.51,-7.98,-0.45,12.89,3.53,-7.41,0.15,15.26
5431,2013-01-30 15:09:00,2.31,-9.13,-1.85,12.55,3.26,-8.1,-0.52,12.9,3.38,-7.16,0.17,15.52
5432,2013-01-30 15:09:00,2.65,-9.94,-2.14,12.37,3.58,-7.96,-0.65,12.89,2.93,-7.16,0.27,15.94
5433,2013-01-30 15:09:00,3.0,-10.39,-2.02,12.38,3.42,-7.91,-0.65,12.9,2.85,-6.84,0.33,15.73
5434,2013-01-30 15:09:00,3.36,-10.23,-2.23,12.41,3.55,-7.95,-0.62,12.91,3.23,-6.84,0.05,16.35
5435,2013-01-30 15:09:00,3.12,-10.46,-1.77,12.47,3.61,-7.71,-0.73,12.89,2.95,-7.07,-1.31,15.34
5436,2013-01-30 15:09:00,3.17,-10.88,-1.52,12.73,3.42,-8.05,-1.02,12.88,4.02,-6.88,-1.55,15.39
5437,2013-01-30 15:09:00,3.16,-10.43,-1.33,12.65,3.78,-7.7,-0.77,12.92,3.19,-7.43,-1.38,15.58
5438,2013-01-30 15:09:00,3.23,-9.85,-1.18,12.75,5.22,-6.33,-0.87,12.91,3.05,-7.66,-1.15,15.65
5439,2013-01-30 15:09:00,3.32,-9.63,-0.41,12.87,3.43,-8.06,-0.79,12.91,3.17,-8.26,-1.04,16.25
5440,2013-01-30 15:09:00,3.17,-9.57,-0.72,13.03,4.02,-8.42,-1.29,13.06,3.17,-7.89,0.44,17.46
5441,2013-01-30 15:09:00,2.9,-8.85,-0.5,12.9,4.04,-8.09,-1.25,13.16,2.46,-7.94,-1.09,16.32
