"Plot Title: ff2-97"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
161,01/29/13 11:06:37 PM,9.57,9.57,157.2
162,01/29/13 11:06:40 PM,7.31,7.31,165.7
163,01/29/13 11:06:43 PM,7.90,7.90,179.7
164,01/29/13 11:06:46 PM,11.27,11.27,181.1
165,01/29/13 11:06:49 PM,12.39,12.39,202.2
166,01/29/13 11:06:52 PM,12.95,12.95,202.2
167,01/29/13 11:06:55 PM,11.83,11.83,203.6
168,01/29/13 11:06:58 PM,11.27,11.27,212.0
169,01/29/13 11:07:01 PM,10.13,10.13,198.0
170,01/29/13 11:07:04 PM,9.01,9.01,200.8
171,01/29/13 11:07:07 PM,12.39,12.39,202.2
172,01/29/13 11:07:10 PM,11.83,11.83,193.7
173,01/29/13 11:07:13 PM,11.27,11.27,209.2
174,01/29/13 11:07:16 PM,11.27,11.27,171.3
175,01/29/13 11:07:19 PM,9.57,9.57,182.5
176,01/29/13 11:07:22 PM,9.57,9.57,171.3
177,01/29/13 11:07:25 PM,10.69,10.69,167.1
178,01/29/13 11:07:28 PM,13.51,13.51,158.6
179,01/29/13 11:07:31 PM,14.09,14.09,150.2
180,01/29/13 11:07:34 PM,12.39,12.39,161.5
181,01/29/13 11:07:37 PM,10.69,10.69,161.5
182,01/29/13 11:07:40 PM,10.69,10.69,172.7
183,01/29/13 11:07:43 PM,11.27,11.27,176.9
184,01/29/13 11:07:46 PM,10.69,10.69,186.7
185,01/29/13 11:07:49 PM,10.13,10.13,186.7
186,01/29/13 11:07:52 PM,9.57,9.57,193.7
187,01/29/13 11:07:55 PM,10.13,10.13,193.7
188,01/29/13 11:07:58 PM,10.13,10.13,202.2
189,01/29/13 11:08:01 PM,11.27,11.27,182.5
190,01/29/13 11:08:04 PM,10.13,10.13,207.8
191,01/29/13 11:08:07 PM,8.46,8.46,176.9
192,01/29/13 11:08:10 PM,7.90,7.90,203.6
193,01/29/13 11:08:13 PM,9.57,9.57,169.9
194,01/29/13 11:08:16 PM,9.01,9.01,179.7
195,01/29/13 11:08:19 PM,6.76,6.76,179.7
196,01/29/13 11:08:22 PM,9.01,9.01,174.1
197,01/29/13 11:08:25 PM,10.13,10.13,202.2
198,01/29/13 11:08:28 PM,7.90,7.90,171.3
199,01/29/13 11:08:31 PM,11.83,11.83,167.1
200,01/29/13 11:08:34 PM,10.13,10.13,181.1
201,01/29/13 11:08:37 PM,10.69,10.69,171.3
202,01/29/13 11:08:40 PM,12.39,12.39,172.7
203,01/29/13 11:08:43 PM,10.69,10.69,185.3
204,01/29/13 11:08:46 PM,11.27,11.27,178.3
205,01/29/13 11:08:49 PM,10.13,10.13,179.7
206,01/29/13 11:08:52 PM,7.90,7.90,182.5
207,01/29/13 11:08:55 PM,7.31,7.31,182.5
208,01/29/13 11:08:58 PM,9.57,9.57,186.7
209,01/29/13 11:09:01 PM,9.57,9.57,186.7
210,01/29/13 11:09:04 PM,10.69,10.69,186.7
211,01/29/13 11:09:07 PM,10.13,10.13,167.1
212,01/29/13 11:09:10 PM,9.57,9.57,164.3
213,01/29/13 11:09:13 PM,8.46,8.46,178.3
214,01/29/13 11:09:16 PM,9.57,9.57,172.7
215,01/29/13 11:09:19 PM,11.83,11.83,189.5
216,01/29/13 11:09:22 PM,12.95,12.95,192.3
217,01/29/13 11:09:25 PM,11.83,11.83,179.7
218,01/29/13 11:09:28 PM,10.69,10.69,186.7
219,01/29/13 11:09:31 PM,10.69,10.69,178.3
220,01/29/13 11:09:34 PM,11.27,11.27,172.7
221,01/29/13 11:09:37 PM,11.83,11.83,181.1
222,01/29/13 11:09:40 PM,11.27,11.27,179.7
223,01/29/13 11:09:43 PM,12.39,12.39,186.7
224,01/29/13 11:09:46 PM,11.27,11.27,192.3
225,01/29/13 11:09:49 PM,11.27,11.27,169.9
226,01/29/13 11:09:52 PM,12.39,12.39,171.3
227,01/29/13 11:09:55 PM,12.95,12.95,169.9
228,01/29/13 11:09:58 PM,12.39,12.39,172.7
229,01/29/13 11:10:01 PM,11.27,11.27,193.7
230,01/29/13 11:10:04 PM,10.13,10.13,186.7
231,01/29/13 11:10:07 PM,10.13,10.13,196.5
232,01/29/13 11:10:10 PM,14.09,14.09,203.6
233,01/29/13 11:10:13 PM,12.39,12.39,209.2
234,01/29/13 11:10:16 PM,9.57,9.57,200.8
