"Plot Title: ff2_93"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
162,01/29/13 10:35:09 PM,11.83,11.83,167.1
163,01/29/13 10:35:12 PM,13.51,13.51,176.9
164,01/29/13 10:35:15 PM,14.65,14.65,179.7
165,01/29/13 10:35:18 PM,14.09,14.09,172.7
166,01/29/13 10:35:21 PM,12.39,12.39,157.2
167,01/29/13 10:35:24 PM,12.39,12.39,164.3
168,01/29/13 10:35:27 PM,11.27,11.27,172.7
169,01/29/13 10:35:30 PM,10.13,10.13,179.7
170,01/29/13 10:35:33 PM,10.69,10.69,174.1
171,01/29/13 10:35:36 PM,11.27,11.27,165.7
172,01/29/13 10:35:39 PM,11.27,11.27,172.7
173,01/29/13 10:35:42 PM,12.39,12.39,174.1
174,01/29/13 10:35:45 PM,12.95,12.95,167.1
175,01/29/13 10:35:48 PM,11.83,11.83,165.7
176,01/29/13 10:35:51 PM,11.83,11.83,172.7
177,01/29/13 10:35:54 PM,11.83,11.83,186.7
178,01/29/13 10:35:57 PM,12.39,12.39,167.1
179,01/29/13 10:36:00 PM,11.83,11.83,153.0
180,01/29/13 10:36:03 PM,11.83,11.83,167.1
181,01/29/13 10:36:06 PM,12.95,12.95,174.1
182,01/29/13 10:36:09 PM,12.39,12.39,167.1
183,01/29/13 10:36:12 PM,13.51,13.51,158.6
184,01/29/13 10:36:15 PM,12.95,12.95,178.3
185,01/29/13 10:36:18 PM,15.77,15.77,181.1
186,01/29/13 10:36:21 PM,18.03,18.03,186.7
187,01/29/13 10:36:24 PM,18.03,18.03,186.7
188,01/29/13 10:36:27 PM,18.59,18.59,174.1
189,01/29/13 10:36:30 PM,15.77,15.77,182.5
190,01/29/13 10:36:33 PM,14.65,14.65,185.3
191,01/29/13 10:36:36 PM,16.33,16.33,186.7
192,01/29/13 10:36:39 PM,15.77,15.77,185.3
193,01/29/13 10:36:42 PM,15.77,15.77,171.3
194,01/29/13 10:36:45 PM,15.77,15.77,182.5
195,01/29/13 10:36:48 PM,16.33,16.33,178.3
196,01/29/13 10:36:51 PM,14.65,14.65,179.7
197,01/29/13 10:36:54 PM,11.83,11.83,174.1
198,01/29/13 10:36:57 PM,12.39,12.39,169.9
199,01/29/13 10:37:00 PM,13.51,13.51,136.2
200,01/29/13 10:37:03 PM,9.57,9.57,164.3
201,01/29/13 10:37:06 PM,10.13,10.13,176.9
202,01/29/13 10:37:09 PM,11.83,11.83,157.2
203,01/29/13 10:37:12 PM,11.83,11.83,162.9
204,01/29/13 10:37:15 PM,10.69,10.69,176.9
205,01/29/13 10:37:18 PM,10.69,10.69,167.1
206,01/29/13 10:37:21 PM,10.13,10.13,172.7
207,01/29/13 10:37:24 PM,10.13,10.13,157.2
208,01/29/13 10:37:27 PM,12.39,12.39,139.0
209,01/29/13 10:37:30 PM,12.95,12.95,172.7
210,01/29/13 10:37:33 PM,14.09,14.09,172.7
211,01/29/13 10:37:36 PM,14.09,14.09,172.7
212,01/29/13 10:37:39 PM,13.51,13.51,172.7
213,01/29/13 10:37:42 PM,13.51,13.51,172.7
214,01/29/13 10:37:45 PM,11.27,11.27,172.7
215,01/29/13 10:37:48 PM,11.27,11.27,174.1
216,01/29/13 10:37:51 PM,12.95,12.95,182.5
217,01/29/13 10:37:54 PM,14.09,14.09,169.9
218,01/29/13 10:37:57 PM,10.69,10.69,174.1
219,01/29/13 10:38:00 PM,10.69,10.69,186.7
220,01/29/13 10:38:03 PM,9.57,9.57,171.3
221,01/29/13 10:38:06 PM,11.27,11.27,174.1
222,01/29/13 10:38:09 PM,10.69,10.69,182.5
223,01/29/13 10:38:12 PM,14.09,14.09,195.1
224,01/29/13 10:38:15 PM,15.21,15.21,179.7
225,01/29/13 10:38:18 PM,13.51,13.51,167.1
226,01/29/13 10:38:21 PM,15.77,15.77,167.1
227,01/29/13 10:38:24 PM,14.65,14.65,171.3
228,01/29/13 10:38:27 PM,11.83,11.83,179.7
229,01/29/13 10:38:30 PM,12.39,12.39,172.7
230,01/29/13 10:38:33 PM,11.83,11.83,178.3
231,01/29/13 10:38:36 PM,12.39,12.39,179.7
232,01/29/13 10:38:39 PM,11.27,11.27,172.7
233,01/29/13 10:38:42 PM,14.09,14.09,153.0
234,01/29/13 10:38:45 PM,15.77,15.77,147.4
235,01/29/13 10:38:48 PM,16.33,16.33,178.3
236,01/29/13 10:38:51 PM,14.65,14.65,172.7
237,01/29/13 10:38:54 PM,14.65,14.65,165.7
