"Plot Title: ff2-80"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
204,01/29/13 11:04:00 PM,7.90,7.90,178.3
205,01/29/13 11:04:03 PM,7.31,7.31,206.4
206,01/29/13 11:04:06 PM,7.90,7.90,172.7
207,01/29/13 11:04:09 PM,6.20,6.20,185.3
208,01/29/13 11:04:12 PM,10.13,10.13,192.3
209,01/29/13 11:04:15 PM,11.27,11.27,172.7
210,01/29/13 11:04:18 PM,12.39,12.39,174.1
211,01/29/13 11:04:21 PM,12.39,12.39,181.1
212,01/29/13 11:04:24 PM,9.01,9.01,206.4
213,01/29/13 11:04:27 PM,5.64,5.64,202.2
214,01/29/13 11:04:30 PM,6.76,6.76,196.5
215,01/29/13 11:04:33 PM,9.01,9.01,202.2
216,01/29/13 11:04:36 PM,8.46,8.46,212.0
217,01/29/13 11:04:39 PM,7.31,7.31,209.2
218,01/29/13 11:04:42 PM,7.90,7.90,220.4
219,01/29/13 11:04:45 PM,9.01,9.01,179.7
220,01/29/13 11:04:48 PM,7.90,7.90,178.3
221,01/29/13 11:04:51 PM,6.76,6.76,202.2
222,01/29/13 11:04:54 PM,7.31,7.31,193.7
223,01/29/13 11:04:57 PM,9.01,9.01,161.5
224,01/29/13 11:05:00 PM,12.39,12.39,176.9
225,01/29/13 11:05:03 PM,11.83,11.83,203.6
226,01/29/13 11:05:06 PM,11.83,11.83,217.6
227,01/29/13 11:05:09 PM,11.83,11.83,186.7
228,01/29/13 11:05:12 PM,10.69,10.69,157.2
229,01/29/13 11:05:15 PM,12.39,12.39,214.8
230,01/29/13 11:05:18 PM,11.83,11.83,195.1
231,01/29/13 11:05:21 PM,10.13,10.13,209.2
232,01/29/13 11:05:24 PM,12.39,12.39,188.1
233,01/29/13 11:05:27 PM,11.83,11.83,198.0
234,01/29/13 11:05:30 PM,12.39,12.39,200.8
235,01/29/13 11:05:33 PM,11.27,11.27,189.5
236,01/29/13 11:05:36 PM,12.39,12.39,214.8
237,01/29/13 11:05:39 PM,10.13,10.13,207.8
238,01/29/13 11:05:42 PM,7.90,7.90,189.5
239,01/29/13 11:05:45 PM,10.69,10.69,186.7
240,01/29/13 11:05:48 PM,7.90,7.90,186.7
241,01/29/13 11:05:51 PM,9.57,9.57,195.1
242,01/29/13 11:05:54 PM,6.76,6.76,198.0
243,01/29/13 11:05:57 PM,9.57,9.57,181.1
244,01/29/13 11:06:00 PM,7.90,7.90,189.5
245,01/29/13 11:06:03 PM,10.13,10.13,196.5
246,01/29/13 11:06:06 PM,7.90,7.90,179.7
247,01/29/13 11:06:09 PM,7.31,7.31,186.7
248,01/29/13 11:06:12 PM,10.13,10.13,186.7
249,01/29/13 11:06:15 PM,10.13,10.13,193.7
250,01/29/13 11:06:18 PM,7.31,7.31,203.6
251,01/29/13 11:06:21 PM,9.01,9.01,223.2
252,01/29/13 11:06:24 PM,8.46,8.46,196.5
253,01/29/13 11:06:27 PM,6.76,6.76,203.6
254,01/29/13 11:06:30 PM,6.20,6.20,212.0
255,01/29/13 11:06:33 PM,6.20,6.20,198.0
256,01/29/13 11:06:36 PM,6.76,6.76,217.6
257,01/29/13 11:06:39 PM,5.64,5.64,186.7
